100	0.9	0	0.114872	0.0000547102	0.239991	0.0000462147	0.256915	0.0000490045	0.223917	0.0000497785	0.16104	0.0000469372
100	0.8	0	0.134852	0.0000635463	0.250929	0.0000560025	0.257087	0.0000546952	0.214729	0.0000510218	0.138368	0.000052042
100	0.7	0	0.162184	0.0000654532	0.265931	0.0000699185	0.257113	0.0000654792	0.200074	0.0000584045	0.109665	0.0000658077
100	0.6	0	0.204469	0.0000844891	0.288399	0.00011829	0.253076	0.0000596265	0.172627	0.0000941248	0.0750129	0.0000694114
100	0.58	0	0.21592	0.0000882963	0.293989	0.0000719871	0.250773	0.0000620715	0.164889	0.000067307	0.0676622	0.0000646243
100	0.56	0	0.228909	0.000100542	0.299969	0.0000731351	0.247736	0.0000751768	0.156046	0.0000718164	0.0602287	0.0000547393
100	0.54	0	0.243481	0.0000970906	0.306039	0.000072474	0.243762	0.0000678376	0.146383	0.0000919227	0.0528184	0.0000550705
100	0.52	0	0.259355	0.000117723	0.311952	0.000074889	0.238761	0.0000726236	0.136127	0.00007606	0.045892	0.0000484726
100	0.5	0	0.277003	0.000120484	0.317942	0.0000849486	0.232353	0.0000929945	0.1252	0.0000731785	0.0391775	0.0000589479
100	0.48	0	0.296227	0.000122022	0.323253	0.0000914093	0.224871	0.0000814032	0.113883	0.0000747212	0.0329891	0.0000411612
100	0.46	0	0.317051	0.00013233	0.32799	0.000100814	0.216107	0.0000791617	0.102268	0.0000709905	0.0273858	0.0000363518
100	0.44	0	0.33867	0.000137489	0.331556	0.0000761049	0.206396	0.0000902981	0.0912772	0.0000839611	0.0224773	0.0000478619
100	0.42	0	0.360911	0.000145507	0.334308	0.000102224	0.195797	0.0000764368	0.0807269	0.0000646699	0.0182097	0.0000328707
100	0.4	0	0.383155	0.0000957909	0.335541	0.0000386879	0.185206	0.00003993	0.0709493	0.0000395072	0.0146929	0.0000143325
100	0.398	0	0.385384	0.0000673243	0.335609	0.0000377474	0.184097	0.0000409958	0.0700554	0.0000290052	0.0143685	0.0000137928
100	0.396	0	0.387725	0.0000877943	0.335626	0.0000420548	0.182942	0.0000457353	0.0691096	0.0000308943	0.0140684	0.0000132794
100	0.394	0	0.389787	0.0000671866	0.335674	0.0000368768	0.181968	0.000041981	0.0682347	0.0000286198	0.0137777	0.0000119406
100	0.392	0	0.391923	0.0000782339	0.335784	0.0000378594	0.18088	0.0000394841	0.0673281	0.0000373501	0.0134876	0.0000118355
100	0.39	0	0.394314	0.000101871	0.335735	0.000034782	0.179736	0.0000530428	0.0663982	0.0000363888	0.0131745	0.0000135581
100	0.388	0	0.396523	0.0000745671	0.335748	0.0000481668	0.178644	0.0000354025	0.0655082	0.0000271429	0.0128984	0.0000111851
100	0.386	0	0.398676	0.0000758674	0.335758	0.0000463652	0.177547	0.0000490096	0.0646777	0.0000278423	0.0126287	0.0000125016
100	0.384	0	0.400831	0.0000680053	0.335761	0.0000348961	0.176517	0.0000407323	0.0637947	0.0000292881	0.0123448	0.0000111242
100	0.382	0	0.402932	0.0000698967	0.335746	0.0000385691	0.175428	0.0000368414	0.0630076	0.0000281304	0.0120869	0.0000105098
100	0.38	0	0.4052	0.000084389	0.335717	0.0000432876	0.174346	0.0000451655	0.0621055	0.0000295019	0.0117979	0.0000109346
100	0.37	0	0.416117	0.000265682	0.335242	0.000136075	0.168945	0.00016712	0.0580847	0.000107376	0.0106034	0.0000335937
100	0.36	0	0.426783	0.000152796	0.334793	0.0000789595	0.163546	0.0000802469	0.0542252	0.0000554345	0.00945705	0.0000227948
100	0.34	0	0.447764	0.000146555	0.33266	0.0000758869	0.153149	0.0000826788	0.0472752	0.0000568436	0.00761268	0.0000180941
100	0.32	0	0.467415	0.000141049	0.329684	0.0000844226	0.14353	0.0000774736	0.0413695	0.0000462515	0.00614998	0.0000159853
100	0.3	0	0.48613	0.00018842	0.326285	0.000093176	0.134231	0.000117269	0.0362216	0.000054695	0.00497878	0.0000130196
100	0.28	0	0.503958	0.0001316	0.322262	0.0000760154	0.125547	0.0000934026	0.0317616	0.0000436665	0.00406067	0.0000123659
100	0.26	0	0.521168	0.000119547	0.317653	0.0000931706	0.11725	0.0000673546	0.0279096	0.0000331905	0.00332123	9.62151e-6
100	0.24	0	0.537069	0.000123684	0.312797	0.0000779887	0.109867	0.0000612878	0.0246332	0.0000353081	0.00272963	8.92515e-6
100	0.22	0	0.552085	0.000134355	0.307774	0.0000844885	0.102889	0.0000644564	0.0218268	0.0000314378	0.00226713	8.38711e-6
100	0.2	0	0.566622	0.00013824	0.302417	0.0000755445	0.0964299	0.0000700624	0.0192809	0.0000255777	0.0018791	7.79843e-6
100	0.1	0	0.628567	0.000125174	0.274886	0.0000822083	0.070449	0.0000644382	0.010994	0.0000169827	0.000804681	4.12489e-6
100	0	0	0.677826	0.000102908	0.247883	0.0000839354	0.0523124	0.0000416728	0.00656652	0.0000144031	0.00037974	2.6901e-6
300	0.9	0	0.0636755	0.0000258849	0.160726	0.0000374605	0.209175	0.0000370312	0.24621	0.0000490127	0.319566	0.0000721806
300	0.8	0	0.07615	0.0000299446	0.171142	0.0000431019	0.21556	0.0000578434	0.249103	0.0000542847	0.287223	0.0000550385
300	0.7	0	0.0927814	0.0000333871	0.185619	0.000033005	0.225508	0.0000353439	0.251459	0.0000507397	0.243569	0.0000707697
300	0.6	0	0.117749	0.0000410996	0.207919	0.0000456196	0.240504	0.0000479229	0.246561	0.0000470389	0.185859	0.0000643578
300	0.58	0	0.124526	0.0000388247	0.213958	0.0000480098	0.244088	0.00004638	0.24332	0.0000570943	0.172602	0.0000643843
300	0.56	0	0.132093	0.0000389183	0.220841	0.0000575176	0.247661	0.000065651	0.239084	0.0000409905	0.158719	0.0000584264
300	0.54	0	0.140754	0.0000447611	0.228476	0.0000458901	0.251161	0.0000457707	0.233542	0.0000515586	0.144356	0.0000603537
300	0.52	0	0.150837	0.0000451225	0.237267	0.000053071	0.254333	0.0000449688	0.226166	0.0000441074	0.129562	0.0000587931
300	0.5	0	0.162502	0.0000531782	0.247111	0.000046473	0.256965	0.0000406154	0.217043	0.0000474909	0.114415	0.0000547003
300	0.48	0	0.176512	0.0000589385	0.258228	0.0000502652	0.258519	0.0000521716	0.205575	0.000054212	0.0990567	0.0000510914
300	0.46	0	0.193605	0.0000839263	0.270849	0.0000559301	0.258507	0.0000593676	0.191235	0.0000603106	0.083524	0.0000563786
300	0.44	0	0.214498	0.0000756882	0.284409	0.0000608827	0.25581	0.0000534837	0.174353	0.0000675808	0.0684519	0.0000503034
300	0.42	0	0.240562	0.0000829626	0.299008	0.0000561196	0.249623	0.0000456753	0.154288	0.0000615512	0.0538341	0.0000436674
300	0.4	0	0.271777	0.0000929408	0.313149	0.0000933548	0.239202	0.0000520128	0.132345	0.0000668384	0.0406103	0.0000432742
300	0.38	0	0.30749	0.0000975383	0.324955	0.0000804174	0.224692	0.0000589883	0.110201	0.0000594208	0.0295054	0.0000358913
300	0.36	0	0.3445	0.000114323	0.333372	0.0000544959	0.207694	0.0000642234	0.0900934	0.0000577463	0.0209675	0.0000258313
300	0.34	0	0.380444	0.0000546968	0.337712	0.0000276039	0.190228	0.0000326461	0.0731585	0.0000267635	0.0148862	9.8924e-6
300	0.338	0	0.383876	0.0000588937	0.337917	0.0000284675	0.188498	0.0000352702	0.0717051	0.0000257984	0.0144121	9.75944e-6
300	0.336	0	0.387336	0.0000582187	0.338088	0.0000255035	0.186784	0.0000296585	0.0702439	0.0000304298	0.0139356	0.0000102815
300	0.334	0	0.390756	0.0000531387	0.338253	0.0000277637	0.185072	0.0000328113	0.0688095	0.0000232126	0.0134784	9.0704e-6
300	0.332	0	0.393966	0.0000675565	0.338392	0.0000264196	0.183466	0.0000450595	0.0674749	0.0000248535	0.0130553	9.12913e-6
300	0.33	0	0.397344	0.0000624178	0.338456	0.0000251175	0.18179	0.0000310781	0.0661199	0.0000300021	0.0126294	0.0000111933
300	0.328	0	0.400671	0.0000935283	0.338552	0.0000357578	0.180097	0.0000343399	0.0647812	0.0000428706	0.0122163	9.57216e-6
300	0.326	0	0.403807	0.0000554387	0.338574	0.0000249952	0.178527	0.0000314408	0.0635501	0.0000230792	0.0118431	8.238e-6
300	0.324	0	0.406991	0.0000567589	0.338609	0.0000258374	0.176924	0.0000321733	0.0622944	0.0000227751	0.0114702	7.90876e-6
300	0.322	0	0.410263	0.0000533118	0.338613	0.0000347832	0.175254	0.000029311	0.0610486	0.0000217558	0.0110923	8.89927e-6
300	0.32	0	0.413381	0.0000778913	0.33857	0.0000265627	0.173689	0.0000521244	0.0598677	0.0000310235	0.0107454	7.67025e-6
300	0.31	0	0.428519	0.000171573	0.338125	0.0000849342	0.166034	0.000101821	0.0543361	0.0000776065	0.00917166	0.000030585
300	0.3	0	0.442457	0.0000976639	0.337062	0.0000471427	0.15902	0.0000543175	0.0496337	0.0000367837	0.0079392	0.0000115782
300	0.28	0	0.468681	0.000124223	0.333887	0.0000654021	0.145817	0.0000685483	0.0416022	0.0000396907	0.00599673	0.000014212
300	0.26	0	0.491777	0.000130465	0.329757	0.0000843562	0.134348	0.000065443	0.035347	0.0000447471	0.00464402	0.0000101933
300	0.24	0	0.512605	0.000131331	0.324832	0.0000744932	0.124273	0.0000663341	0.0303852	0.0000299533	0.00368251	9.10384e-6
300	0.22	0	0.53196	0.000102723	0.319456	0.0000627708	0.115072	0.0000508901	0.0262672	0.0000256146	0.002935	7.08205e-6
300	0.2	0	0.549403	0.0000753373	0.313924	0.0000437131	0.107028	0.0000414603	0.0228772	0.0000176349	0.00237658	4.09731e-6
300	0.1	0	0.621357	0.0000680769	0.284537	0.0000445885	0.0760879	0.0000399234	0.0123467	0.0000113177	0.000940501	3.04111e-6
300	0	0	0.675608	0.0000630544	0.255917	0.0000475297	0.0558457	0.0000293473	0.00721329	8.22554e-6	0.000429382	1.63481e-6
600	0.9	0	0.0456786	0.0000190641	0.124608	0.0000288428	0.176727	0.0000326212	0.241046	0.0000548131	0.411701	0.0000567023
600	0.8	0	0.0551072	0.0000227361	0.133992	0.000027348	0.184991	0.0000323448	0.250922	0.000048294	0.374682	0.0000648205
600	0.7	0	0.0677964	0.0000216042	0.147049	0.0000293756	0.197972	0.0000350091	0.263104	0.0000634417	0.323675	0.0000733945
600	0.6	0	0.0869324	0.0000276627	0.167741	0.0000369747	0.218966	0.0000412856	0.271109	0.0000465705	0.254707	0.0000701055
600	0.58	0	0.09209	0.0000270332	0.173479	0.000038511	0.224362	0.0000481248	0.27093	0.0000464171	0.238557	0.000083168
600	0.56	0	0.0979473	0.0000359184	0.179985	0.0000479838	0.230234	0.0000432129	0.269628	0.0000410871	0.221583	0.0000919262
600	0.54	0	0.104552	0.0000347534	0.187286	0.0000505131	0.23641	0.000051433	0.267171	0.0000482414	0.203908	0.0000729999
600	0.52	0	0.112089	0.0000358553	0.195812	0.0000627121	0.242715	0.0000430525	0.263159	0.0000457123	0.1855	0.0000729436
600	0.5	0	0.121079	0.0000390013	0.205578	0.0000459972	0.249141	0.0000442901	0.257012	0.0000513904	0.16641	0.0000764803
600	0.48	0	0.131672	0.0000429955	0.216784	0.0000485213	0.255279	0.000049737	0.248505	0.0000464872	0.146917	0.0000769662
600	0.46	0	0.144393	0.0000505253	0.229845	0.0000577181	0.26062	0.0000503198	0.237184	0.0000498485	0.12704	0.0000724094
600	0.44	0	0.160215	0.0000569569	0.244834	0.0000529957	0.264498	0.0000504642	0.222477	0.0000604788	0.106972	0.0000618425
600	0.42	0	0.179958	0.0000733705	0.261904	0.0000590027	0.265909	0.0000452379	0.203838	0.0000795231	0.0872857	0.0000530504
600	0.4	0	0.205759	0.0000862326	0.281008	0.0000638501	0.263165	0.0000400381	0.18085	0.0000749731	0.0679907	0.0000525979
600	0.38	0	0.239762	0.0000940998	0.301175	0.000057817	0.254292	0.0000485216	0.15347	0.0000704247	0.0499385	0.0000399629
600	0.36	0	0.28385	0.000131061	0.320114	0.0000517426	0.237369	0.0000701066	0.123124	0.000075179	0.0340183	0.000033721
600	0.34	0	0.333931	0.000119598	0.33354	0.0000422777	0.214419	0.0000681909	0.0944876	0.0000608016	0.0219465	0.000024193
600	0.32	0	0.381318	0.0000569417	0.339633	0.0000220735	0.190841	0.0000307087	0.0721818	0.0000259061	0.0142201	8.61399e-6
600	0.318	0	0.385569	0.0000694335	0.339879	0.0000248584	0.188707	0.0000399479	0.0703733	0.0000289661	0.0136557	9.3641e-6
600	0.316	0	0.389888	0.0000821599	0.340077	0.0000209437	0.186511	0.0000444356	0.0685907	0.0000256299	0.0131056	8.34086e-6
600	0.314	0	0.394119	0.0000605242	0.340207	0.0000219022	0.184373	0.0000325557	0.0668813	0.0000224245	0.0125823	7.36015e-6
600	0.312	0	0.398135	0.0000601883	0.340346	0.0000231227	0.182303	0.0000324435	0.0652707	0.0000235056	0.0120973	7.45424e-6
600	0.31	0	0.402118	0.0000735714	0.340394	0.000026739	0.180276	0.0000372246	0.0637075	0.000024165	0.0116459	8.44075e-6
600	0.308	0	0.405997	0.0000679436	0.340416	0.0000243043	0.178302	0.0000373901	0.0622123	0.0000277385	0.0112049	8.13127e-6
600	0.306	0	0.409869	0.0000638473	0.34042	0.0000198635	0.176311	0.0000320571	0.0607381	0.0000227062	0.0107848	7.04624e-6
600	0.304	0	0.413641	0.0000517657	0.340346	0.0000186966	0.1744	0.0000279236	0.059332	0.0000200163	0.0103927	6.2832e-6
600	0.302	0	0.417308	0.0000549627	0.340239	0.0000198645	0.172539	0.0000298221	0.0580004	0.0000200025	0.0100185	6.22663e-6
