100	0.9	0	0.0376455	0.0000266931	0.12141	0.0000321226	0.164258	0.0000490289	0.172587	0.0000606425	0.503281	0.0000879963
100	0.8	0	0.0429234	0.0000265133	0.127653	0.0000358546	0.172676	0.0000476659	0.194335	0.0000646142	0.461331	0.0000978094
100	0.7	0	0.0505706	0.0000283613	0.138635	0.0000527975	0.187026	0.0000560337	0.217194	0.0000743356	0.405098	0.000112197
100	0.6	0	0.0631038	0.0000330087	0.158815	0.0000523008	0.209829	0.000070076	0.235459	0.0000630184	0.330729	0.000114673
100	0.59	0	0.0649039	0.0000353138	0.161652	0.0000451621	0.212538	0.0000599123	0.236754	0.0000557347	0.322001	0.0000977546
100	0.58	0	0.0667554	0.0000380905	0.164575	0.0000454289	0.21536	0.0000503322	0.237653	0.0000656329	0.313427	0.0000950887
100	0.57	0	0.0687274	0.0000331421	0.167895	0.0000452565	0.218294	0.0000591524	0.238454	0.0000554607	0.304319	0.000107306
100	0.56	0	0.0707997	0.0000351929	0.171328	0.0000486926	0.221361	0.0000620764	0.238978	0.0000530433	0.295146	0.000100184
100	0.55	0	0.0729727	0.0000386481	0.174889	0.0000494094	0.22426	0.00005367	0.239273	0.0000497991	0.286124	0.0000982171
100	0.54	0	0.0754448	0.000033349	0.178681	0.0000497734	0.227321	0.0000584795	0.23937	0.0000656927	0.276602	0.000096125
100	0.53	0	0.078008	0.0000458224	0.182717	0.0000633764	0.230408	0.0000527904	0.239075	0.000054241	0.26711	0.000103015
100	0.52	0	0.0806885	0.0000347986	0.186961	0.0000662368	0.233591	0.0000707125	0.238561	0.0000764379	0.257414	0.0000884054
100	0.51	0	0.0835533	0.0000358509	0.191287	0.0000560794	0.236512	0.0000507666	0.237767	0.0000581074	0.247996	0.0000903652
100	0.5	0	0.0866526	0.0000374873	0.196017	0.000055517	0.239487	0.0000511732	0.236599	0.0000634113	0.238246	0.000090008
100	0.49	0	0.0898253	0.0000513513	0.200827	0.0000893967	0.242436	0.0000540896	0.235232	0.0000513457	0.228554	0.000131844
100	0.48	0	0.0933879	0.0000366374	0.205813	0.0000673606	0.245305	0.0000532576	0.233497	0.0000538356	0.218762	0.0000914854
100	0.47	0	0.0969524	0.0000521985	0.211031	0.00008038	0.24801	0.0000590774	0.231505	0.0000495801	0.20914	0.0000991588
100	0.46	0	0.100868	0.0000367582	0.216491	0.0000692883	0.250705	0.0000506824	0.229023	0.000051542	0.199417	0.0000775459
100	0.45	0	0.104966	0.0000464313	0.222081	0.0000640729	0.253087	0.0000457939	0.226316	0.00005125	0.189927	0.0000893748
100	0.44	0	0.109143	0.0000611185	0.22759	0.000062009	0.255372	0.0000498375	0.223417	0.000046194	0.180727	0.000105308
100	0.43	0	0.113609	0.0000544042	0.233447	0.000067751	0.257478	0.0000453911	0.220106	0.0000703906	0.171468	0.0000719023
100	0.42	0	0.118255	0.0000528214	0.23919	0.0000652223	0.259368	0.0000507325	0.216522	0.0000507775	0.162626	0.0000873283
100	0.41	0	0.123055	0.0000439033	0.245041	0.0000815225	0.260955	0.0000705262	0.212835	0.0000559315	0.153929	0.0000729019
100	0.4	0	0.128033	0.000060636	0.250946	0.0000719637	0.262396	0.0000631666	0.208796	0.0000618577	0.145509	0.0000879554
100	0.38	0	0.138172	0.000174576	0.262728	0.000192301	0.264325	0.000200643	0.200402	0.000187625	0.12976	0.000215632
100	0.36	0	0.149487	0.000194976	0.274106	0.000209997	0.265299	0.000168239	0.191326	0.000181656	0.114886	0.000247752
100	0.34	0	0.160693	0.000215278	0.285429	0.000205343	0.265437	0.000157491	0.18176	0.000175789	0.101437	0.000225206
100	0.32	0	0.172463	0.000257542	0.295548	0.000311818	0.264516	0.000192168	0.172464	0.000184395	0.0894902	0.000222816
100	0.3	0	0.18463	0.0000721937	0.30561	0.000121857	0.262341	0.0000601349	0.162921	0.0000753356	0.0786718	0.0000600676
100	0.2	0	0.245857	0.0000843945	0.343218	0.0000662243	0.242963	0.0000601779	0.119478	0.0000583652	0.0412345	0.0000381543
100	0.1	0	0.306606	0.000109409	0.36302	0.0000679473	0.214722	0.0000663244	0.085455	0.0000569235	0.0216648	0.0000285502
100	0	0	0.36472	0.000099635	0.369087	0.0000728157	0.18458	0.0000681002	0.060409	0.0000380988	0.0115279	0.0000185971
300	0.9	0	0.0199974	0.0000140797	0.0710501	0.0000213166	0.109839	0.0000389024	0.16046	0.0000526188	0.638502	0.0000725903
300	0.8	0	0.0232946	0.000012982	0.0764207	0.0000234136	0.120643	0.0000324811	0.18997	0.0000571615	0.589465	0.0000848214
300	0.7	0	0.028278	0.0000154757	0.0863398	0.0000267333	0.139639	0.0000370131	0.223661	0.0000668153	0.521787	0.000097989
300	0.6	0	0.0373294	0.0000187373	0.106144	0.0000468014	0.171427	0.0000636677	0.255384	0.0000494109	0.429272	0.0000958215
300	0.59	0	0.0386315	0.0000156616	0.109079	0.0000279976	0.175456	0.0000376772	0.257944	0.0000370821	0.418426	0.0000753262
