3600	0.79	0	0.370218	0.000564561	0.392496	0.000228203	0.237046	0.000446245
3600	0	0	0.712848	0.0000794497	0.252676	0.0000655483	0.0340803	0.0000239604
4900	0.81	0	0.320725	0.00076587	0.392101	0.000262891	0.287014	0.000700189
4900	0.808	0	0.326453	0.000850403	0.392571	0.000494595	0.280815	0.000612307
4900	0.806	0	0.331447	0.00105148	0.39218	0.000526623	0.276209	0.000751432
4900	0.805	0	0.335458	0.0013604	0.392108	0.000563308	0.272269	0.00123869
4900	0.804	0	0.336581	0.000726149	0.392536	0.000311778	0.270717	0.000667547
4900	0.802	0	0.341045	0.000728243	0.393069	0.000323348	0.265719	0.000627284
4900	0.8	0	0.345733	0.000594595	0.393226	0.00029928	0.260872	0.000555385
4900	0.798	0	0.351011	0.000625415	0.392812	0.000281382	0.256006	0.00062178
4900	0.796	0	0.355986	0.000550789	0.39294	0.000274125	0.250902	0.000446497
4900	0.795	0	0.359914	0.00225384	0.391682	0.00136528	0.248231	0.00115626
4900	0.794	0	0.359558	0.000666587	0.393199	0.00025293	0.247069	0.000667655
4900	0.792	0	0.364855	0.000666214	0.392909	0.000330465	0.242061	0.000497651
4900	0.79	0	0.369237	0.000565755	0.392801	0.000295594	0.237786	0.000483623
4900	0	0	0.712971	0.00013391	0.252709	0.000102948	0.034029	0.0000388137
